district_id,value,year
001,5108.0,2020
004,3569.0,2020
005,3641.0,2020
006,4199.0,2020
007,5661.0,2020
008,9853.0,2020
009,6399.0,2020
010,4589.0,2020
011,6961.0,2020
012,4299.0,2020
014,6058.0,2020
015,3852.0,2020
017,2683.0,2020
018,4410.0,2020
019,3412.0,2020
023,4252.0,2020
024,2087.0,2020
026,2919.0,2020
027,2859.0,2020
031,5401.0,2020
032,2586.0,2020
033,6658.0,2020
034,3884.0,2020
035,3575.0,2020
036,3300.0,2020
037,3680.0,2020
038,3682.0,2020
039,2450.0,2020
040,5296.0,2020
041,3157.0,2020
042,2488.0,2020
045,3455.0,2020
046,5366.0,2020
048,3696.0,2020
049,3822.0,2020
050,3104.0,2020
051,5635.0,2020
053,5693.0,2020
054,4033.0,2020
055,5546.0,2020
056,3168.0,2020
057,7882.0,2020
058,4156.0,2020
059,1827.0,2020
060,4277.0,2020
062,3726.0,2020
063,4862.5,2020
064,3162.0,2020
065,2578.0,2020
066,3599.0,2020
067,1906.0,2020
069,4399.0,2020
070,2874.0,2020
071,1872.0,2020
072,1662.0,2020
073,1038.0,2020
074,1047.0,2020
075,1717.0,2020
076,1533.0,2020
077,1670.0,2020
078,1012.0,2020
081,1079.0,2020
082,1957.0,2020
083,3316.0,2020
084,2497.0,2020
085,1464.0,2020
088,1591.0,2020
089,1584.0,2020
099,1902.0,2020
100,2057.0,2020
101,2492.0,2020
102,2104.0,2020
103,2435.0,2020
104,1829.0,2020
105,2773.0,2020
107,1987.0,2020
108,2083.0,2020
110,3252.0,2020
112,2450.0,2020
113,2286.0,2020
114,2110.0,2020
115,1117.0,2020
117,1614.0,2020
122,1248.0,2020
123,1413.0,2020
124,1525.0,2020
125,1153.0,2020
129,1692.0,2020
130,1480.0,2020
131,2513.5,2020
132,4537.0,2020
133,1747.0,2020
134,2240.0,2020
135,5877.0,2020
136,2245.0,2020
138,1726.0,2020
139,2001.0,2020
140,2251.0,2020
141,3626.0,2020
142,1709.0,2020
143,2638.0,2020
145,2650.0,2020
147,1791.0,2020
148,2390.0,2020
149,3622.0,2020
150,1919.0,2020
151,1458.0,2020
152,1394.0,2020
154,1577.0,2020
155,1679.0,2020
157,3489.0,2020
158,1963.0,2020
159,1611.0,2020
160,1914.0,2020
161,1692.0,2020
162,1182.0,2020
163,1993.0,2020
164,2645.0,2020
165,2194.0,2020
166,1090.0,2020
167,1381.0,2020
168,2597.0,2020
169,2398.0,2020
171,2331.0,2020
172,2145.0,2020
174,1628.0,2020
178,2611.0,2020
179,2642.0,2020
180,1745.0,2020
181,1969.0,2020
186,2134.0,2020
187,1213.0,2020
188,2533.0,2020
189,2571.0,2020
190,1961.0,2020
191,4265.0,2020
193,2441.0,2020
194,2030.0,2020
195,2575.0,2020
196,2530.0,2020
197,3698.0,2020
199,2576.0,2020
200,1924.0,2020
205,2090.0,2020
206,2538.0,2020
207,2426.0,2020
208,1760.0,2020
