district_id,value,year
261,108821.95305217155,2020
261,147871.60568746098,2020
262,119359.75593276726,2020
262,124627.12725344153,2020
263,109821.57081287928,2020
263,133941.4708232171,2020
264,110605.94563519079,2020
264,111705.64729627092,2020
265,133782.75741019333,2020
265,126882.099528687,2020
266,109576.62123170726,2020
266,111981.35077663697,2020
267,111411.49286107035,2020
267,127157.61506137544,2020
268,109817.45233493389,2020
268,131159.64153243043,2020
996,115737.94638478293,2020
994,115737.94638478293,2020
602,233766.5010610212,2020
603,270088.3577509705,2020
631,190871.18064000484,2020
606,186831.82368766388,2020
630,184694.2713526232,2020
608,218697.52405307448,2020
610,218902.09607005678,2020
611,225510.51939122722,2020
609,208114.68989649133,2020
615,183561.0130067608,2020
632,244524.41342772933,2020
614,215808.6164617331,2020
616,177609.38796605088,2020
633,228214.74616184627,2020
620,203318.7538899297,2020
613,208975.96843596286,2020
619,187429.14451364081,2020
612,204779.11176404892,2020
623,226681.1820722322,2020
624,221675.48268065052,2020
625,218099.97844118887,2020
627,214668.17774000837,2020
629,251784.32006793536,2020
607,182377.0147951154,2020
617,201202.27884660507,2020
621,186805.2750091416,2020
622,198321.55853697102,2020
626,196988.31197384995,2020
618,189166.1187893295,2020
729,192450.9399837107,2020
628,216047.0377889542,2020
605,209913.49587251747,2020
604,232120.70787095363,2020
467,126030.70383533185,2020
507,188222.19104545502,2020
506,191329.2772305106,2020
499,203017.08965208312,2020
411,113799.25467239477,2020
504,202000.509626377,2020
500,191954.83513524686,2020
491,127289.08253209005,2020
501,210038.22221104457,2020
378,118003.99730765077,2020
383,116698.21898310618,2020
382,115449.60016930079,2020
392,115541.06284609388,2020
394,113806.88025590478,2020
393,117325.11187058863,2020
516,217015.28351719133,2020
391,113262.09980726399,2020
508,182136.35885852974,2020
502,187834.77673816652,2020
381,126403.26146455156,2020
509,205184.21154832726,2020
510,192135.46677442524,2020
390,116449.86560418225,2020
514,190464.78432620427,2020
385,115955.14049736694,2020
413,114579.386941439,2020
386,141493.20057402612,2020
