district_id,value,year
001,50.51438839828391,2011
002,44.53084265898944,2011
004,61.246289115211425,2011
005,54.88774943114495,2011
006,56.678159756543664,2011
007,63.1378815284661,2011
008,54.080149676748626,2011
009,47.41556017866977,2011
010,60.52445406761969,2011
011,48.168743234066014,2011
012,52.451288273499394,2011
013,51.27434592340777,2011
014,50.57347231647217,2011
015,49.25638953739019,2011
016,53.443220405136415,2011
017,43.72905013164712,2011
018,46.60072129555779,2011
019,58.083371622656465,2011
020,47.84168660838283,2011
021,74.32458930245144,2011
022,71.53980269553274,2011
023,62.3876859058334,2011
024,76.32998361008559,2011
026,70.26030878984615,2011
027,72.39084315802424,2011
168,78.74146817718045,2011
029,76.69526241766171,2011
406,75.3018672307805,2011
031,73.85201268265784,2011
032,68.44230968849968,2011
033,75.26222036584316,2011
034,72.15677417054005,2011
035,71.12659969899792,2011
036,70.72983728507498,2011
037,73.96719532820627,2011
038,75.61326715512487,2011
039,71.6073557511718,2011
040,70.98621541147988,2011
041,73.17564985556224,2011
042,63.057145095235136,2011
043,60.49611793359927,2011
045,61.745758759400694,2011
046,60.84643776669487,2011
047,55.025586196055606,2011
048,66.82493830729351,2011
049,67.6436248120977,2011
050,59.498565147142756,2011
051,73.43137211941685,2011
053,60.54227695177955,2011
054,60.42228144147956,2011
055,76.31228385996495,2011
056,65.17271256581618,2011
057,71.6425990475096,2011
058,70.55038487731392,2011
059,65.91914122898999,2011
060,74.23294948882946,2011
346,72.00783970224263,2011
062,71.47747699296086,2011
063,69.0590154599112,2011
064,70.11932415109253,2011
065,68.44882302193739,2011
066,72.96211522043149,2011
067,62.94121785284996,2011
068,62.3328547805728,2011
069,72.2114831291322,2011
070,72.49745203172775,2011
071,68.55983956580644,2011
072,67.05951868802836,2011
073,60.18119638389133,2011
074,64.97026553751883,2011
075,65.25426048810515,2011
076,68.84933182804701,2011
077,62.41852502563427,2011
078,59.19017930788494,2011
079,60.446544867196984,2011
080,63.89650737328484,2011
081,65.45775477302693,2011
082,70.44658708410448,2011
083,70.5433506711672,2011
084,68.35085154562255,2011
085,70.74579155244955,2011
088,70.32744609287668,2011
089,57.522911495835835,2011
099,60.6013808877658,2011
100,58.271294399253506,2011
101,54.09623860534354,2011
102,56.34922852966859,2011
103,64.12405915645202,2011
104,59.40037216477477,2011
105,58.108341423179944,2011
106,56.617400846735556,2011
107,55.26145072717398,2011
108,55.53872521528568,2011
109,57.39389589753849,2011
110,64.90868491610095,2011
111,61.7075649536311,2011
112,53.16688751211929,2011
113,55.09739867893083,2011
114,46.07318198170226,2011
115,45.63884949060029,2011
116,45.36383173021715,2011
117,46.008379440843115,2011
118,53.28363695435697,2011
119,59.10345591184382,2011
120,52.743635168849366,2011
121,52.66368171564471,2011
122,52.15337366510513,2011
123,53.53109164211908,2011
124,49.086458411352254,2011
125,46.13907765572453,2011
126,53.215358295917085,2011
127,66.5471903328218,2011
128,56.70040196114512,2011
129,52.42554011716859,2011
130,51.57797824287418,2011
131,46.26559028770015,2011
132,59.92149739988264,2011
133,58.34034027173084,2011
134,57.984236078130444,2011
135,47.44017505426439,2011
136,44.68094488485623,2011
138,62.18587102377712,2011
139,61.23872643218055,2011
140,66.71296093573946,2011
141,68.13523328165813,2011
142,58.0610664640282,2011
143,56.957817723943215,2011
145,59.19266138606398,2011
146,60.66153299189803,2011
147,60.91717250644075,2011
148,64.42955929503904,2011
149,42.02935118210835,2011
150,49.271180675840235,2011
151,52.24477315932441,2011
152,49.589594410581206,2011
154,50.93080005495103,2011
155,54.28011566526463,2011
156,57.05838467594078,2011
157,68.13443088841044,2011
158,57.72453215463306,2011
159,57.96067693469779,2011
160,61.3954591770211,2011
161,67.13846795759288,2011
162,67.47413096346983,2011
163,65.15162143744739,2011
164,70.78874233072591,2011
165,63.622043889432625,2011
166,65.27124196251081,2011
167,52.48814661523651,2011
168,59.16036168199332,2011
169,55.72253464207188,2011
170,55.73699156945888,2011
171,53.55005898782935,2011
172,57.437119525603244,2011
131,60.18928429757371,2011
174,50.851840089622634,2011
088,58.71725409510983,2011
178,62.010360784156724,2011
179,58.9895439092343,2011
180,40.09391779354543,2011
181,37.885070268248136,2011
716,40.413791819571685,2011
183,48.92351858037421,2011
184,48.018108097653375,2011
185,56.55521849781535,2011
186,55.67621647369406,2011
187,52.86037226464156,2011
188,60.805941144746726,2011
189,54.84067527291009,2011
190,60.47312658782191,2011
191,60.077357332051996,2011
192,61.788928941852284,2011
193,60.608857284489595,2011
194,60.782220833767234,2011
195,60.70127957377741,2011
196,60.15119144429719,2011
197,65.37957447711229,2011
199,57.216666599919094,2011
200,52.92224300008751,2011
201,59.4654208556873,2011
205,43.23043492836528,2011
206,41.96766303284229,2011
207,48.03111125670464,2011
208,46.35476762568885,2011
209,42.530274021373835,2011
210,44.07572172266919,2011
211,40.81107167482637,2011
212,41.68602771253544,2011
213,41.692119242946966,2011
214,42.35347597493714,2011
215,46.138084032930486,2011
216,52.264103233826184,2011
217,53.98093373489273,2011
218,57.95513778260326,2011
219,54.59335371528662,2011
220,55.12813799974307,2011
221,50.28386278659066,2011
222,52.13437552284247,2011
223,46.07561644887533,2011
224,51.78364627163514,2011
225,47.44144649770023,2011
226,58.62242417374329,2011
227,50.68077912943396,2011
228,51.65084184290837,2011
229,52.818494794195125,2011
230,59.25665393215511,2011
231,58.61116028510409,2011
232,58.00719898356259,2011
234,60.806819648382145,2011
515,57.71495543632014,2011
236,52.32052608064184,2011
237,49.163597167559054,2011
238,48.77218594584769,2011
239,54.99634323961422,2011
240,55.126611808921545,2011
245,52.169998199171616,2011
246,57.76501840446948,2011
247,48.861354682933026,2011
248,68.55408244748631,2011
249,54.25893969897421,2011
250,57.66784829969539,2011
251,63.07174390710988,2011
252,51.514722536806346,2011
253,49.3665079000985,2011
254,42.843491850859564,2011
255,65.1053835962905,2011
256,39.756288283591815,2011
257,55.42228885557221,2011
258,58.89238165680474,2011
259,56.998751080795465,2011
260,47.19610714791893,2011
261,47.80068728522337,2011
262,81.95065306080505,2011
263,73.09121393607423,2011
264,77.07447863751405,2011
265,73.39728782955089,2011
266,64.79885936677722,2011
267,59.77283362835459,2011
268,59.14547183265986,2011
269,55.71590724825685,2011
270,73.69322506977925,2011
271,65.32729812327372,2011
272,55.19735029677678,2011
273,60.43753688206981,2011
274,71.4718230996232,2011
275,65.85242566312411,2011
276,63.79071838699285,2011
277,75.79769571730837,2011
278,71.18060656021645,2011
279,70.56000608702269,2011
280,62.630564148090606,2011
266,69.69454865453199,2011
263,78.48847596926926,2011
261,85.08302336445097,2011
262,80.16382361127678,2011
268,83.89054006190617,2011
265,75.03159303218773,2011
264,53.31993146385736,2011
267,74.650899706579,2011
289,78.88527755355823,2011
290,73.83667370242728,2011
291,73.0288448827433,2011
292,74.99160598720074,2011
293,55.76045677617129,2011
294,60.439359958731366,2011
295,57.654530892126964,2011
296,60.15683472373984,2011
297,60.214418173388964,2011
298,69.98602773627533,2011
714,47.46029094663954,2011
300,55.15520626912039,2011
301,47.31754339343483,2011
302,55.90026810608788,2011
303,52.9668367557814,2011
304,56.39116670478984,2011
305,60.582739091880065,2011
306,57.614793333021495,2011
307,65.58504304136596,2011
308,61.65393589872517,2011
309,60.11782256430879,2011
310,66.68986342062902,2011
311,70.67503583684463,2011
312,72.7786343128351,2011
313,67.6513373475004,2011
314,58.26690633715113,2011
315,65.79714341762337,2011
316,67.61007176596797,2011
317,64.72744053403392,2011
318,61.78802844245984,2011
319,58.75414859692151,2011
320,53.90345983300219,2011
321,65.58757517090137,2011
322,79.84374028061994,2011
323,68.91447943921963,2011
324,60.293871536457644,2011
325,52.4543887991384,2011
326,56.50403766887748,2011
327,71.23503443481049,2011
328,64.5205102397565,2011
330,49.53776585945289,2011
331,64.64836339600399,2011
332,52.30667022659442,2011
333,57.09380899565543,2011
334,61.62758493880204,2011
336,67.35341357690223,2011
339,62.08491511880143,2011
340,55.455331957960695,2011
448,74.33369986035136,2011
342,79.79500050481532,2011
344,68.96832089926417,2011
345,76.98764196531508,2011
346,49.4015651837337,2011
347,48.908605542695945,2011
348,54.48434155801184,2011
349,51.256934238515726,2011
350,53.18359088328788,2011
351,46.02173802159185,2011
352,42.00216067382429,2011
353,39.19062395188034,2011
354,64.15393332133849,2011
355,61.75151406418953,2011
356,56.239199636198265,2011
358,52.81609222066026,2011
359,48.23832358063105,2011
360,58.41752210297522,2011
361,62.82599376687173,2011
362,50.88448830898366,2011
363,53.89246083014555,2011
364,65.58912352496506,2011
365,53.50310687460635,2011
366,54.5954840603855,2011
367,57.28745884605506,2011
369,57.5550018027221,2011
370,66.41550577044467,2011
371,70.03891252016807,2011
372,67.59117048426711,2011
373,63.29802892614873,2011
374,64.12048702683673,2011
375,58.41697965236803,2011
376,54.34680113567363,2011
063,69.8647592854905,2011
378,72.635804604149,2011
379,75.62444414976524,2011
380,78.19258362790255,2011
381,76.64286503560719,2011
382,70.62503557371092,2011
383,69.57598479557952,2011
384,68.25574393890508,2011
385,71.49666230087797,2011
386,77.7171463174271,2011
387,76.05322799974098,2011
388,62.62483950976912,2011
389,45.436011747664054,2011
390,54.53288046814257,2011
391,61.56740607758601,2011
392,65.2953294339567,2011
393,56.23175785037814,2011
394,49.048464731921975,2011
395,50.86256372596583,2011
396,42.125257384201646,2011
397,38.52578246703786,2011
398,41.17647485190052,2011
399,39.906913332202635,2011
400,60.375282471085136,2011
401,50.33891467638691,2011
402,58.16989933882765,2011
403,63.6980717330306,2011
404,62.05322217065571,2011
405,62.951756089218605,2011
406,59.939278330428145,2011
407,50.353058748294885,2011
408,65.60128498965283,2011
409,68.88355774383709,2011
410,64.71042887177549,2011
411,61.772987565286606,2011
412,68.37284206551544,2011
413,60.8915789094201,2011
414,46.05600485140451,2011
415,40.495637247890144,2011
416,35.836465918843864,2011
417,34.05516592877013,2011
418,47.687686901859536,2011
419,60.00523914403577,2011
420,64.29323460588783,2011
421,66.79064740978998,2011
422,62.46488737267304,2011
423,52.19118797253846,2011
424,51.75460812114318,2011
425,53.50921341939144,2011
426,54.35790737024357,2011
427,64.98828232409402,2011
428,59.1444203891889,2011
429,61.54423525136444,2011
430,60.959508791572134,2011
431,55.318739744214106,2011
432,61.59718279510016,2011
433,62.26381311403741,2011
434,56.75882037209232,2011
435,62.45973554304673,2011
436,59.14082347831433,2011
437,59.17759949862986,2011
438,49.28819883676084,2011
439,70.47127030665331,2011
441,39.68060749804636,2011
442,52.0272814193687,2011
443,59.1495501670808,2011
444,70.03995257819179,2011
445,59.509109821158944,2011
446,61.59671432122481,2011
447,59.654162027521295,2011
448,61.80046102740746,2011
